task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363671,Fitness_Club,catboost,0.8239530707633089,0.7933333333333333,0.6616862112270849,0.6604570771097384,1.402739458999804,0.0168598719997135,1.4195993309995174
363671,Fitness_Club,group_model,0.8136362855277176,0.7828571428571428,0.6216638631044106,0.4811545221344838,4.1033496309996735,0.1365165639999759,4.2398661949996495
363711,MIC,lightgbm,0.9226452678974044,0.9032800672834316,0.2929357138263218,0.302385932889493,1.872977353999886,0.1977376929999081,2.070715046999794
363711,MIC,xgboost,0.9660200105855772,0.977291841883936,0.8719158397697732,0.1848618297535059,7.129418439999881,0.248790339000152,7.378208779000033
363711,MIC,catboost,0.9452248934330733,0.9402859545836838,0.6114425246907891,0.2562799948692958,3.2079957249998188,0.1346438989999114,3.3426396239997302
363711,MIC,group_model,0.9755323698363866,0.9764507989907484,0.8756163144650098,0.1810026083957227,5.1355086890002895,0.2332399829997484,5.368748672000038
363682,Is-this-a-good-customer,lightgbm,0.7696155080469502,0.8864013266998342,1.0000000000000004e-06,0.3497577089444761,0.1777201569998396,0.0250118409999231,0.2027319979997628
363682,Is-this-a-good-customer,xgboost,0.9676414959065366,0.98424543946932,0.9384737971551008,0.124941086641706,1.729833193000104,0.0496200219999991,1.7794532150001032
363682,Is-this-a-good-customer,catboost,0.9752821724375738,0.9825870646766168,0.930685498208548,0.0844461159532392,3.8735387000001538,0.0268113460001586,3.900350046000312
363682,Is-this-a-good-customer,group_model,0.8887288071941168,0.9029850746268656,0.450388788838883,0.2524461240254919,4.8842891980002605,0.1470760570000493,5.03136525500031
363684,Marketing_Campaign,lightgbm,0.9737727290201054,0.9496173469387756,0.8431798243551565,0.1562252914655441,1.807225200000176,0.0494843540000147,1.85670955400019
363684,Marketing_Campaign,xgboost,0.8565444841681723,0.8507653061224489,1.0000000000000004e-06,0.3545753943590031,2.14129051100008,0.0360865399998147,2.177377050999894
363684,Marketing_Campaign,catboost,0.976412434808237,0.9566326530612244,0.8532468667750266,0.1514936150460704,4.685297390999949,0.0366336600000067,4.721931050999956
363684,Marketing_Campaign,group_model,0.928948987044939,0.9119897959183674,0.6904723083593426,0.2344776906600066,6.446360007999829,0.1442709079997257,6.590630915999554
363674,hazelnut-spread-contaminant-detection,lightgbm,0.9963874716553288,0.9833333333333332,0.98330739041069,0.0606610996040539,0.8854821370000536,0.0726243519998206,0.9581064889998744
363674,hazelnut-spread-contaminant-detection,xgboost,0.9959580498866214,0.981547619047619,0.9815257801723076,0.0863152912157237,1.0223569820000191,0.016594373999851,1.0389513559998704
363674,hazelnut-spread-contaminant-detection,catboost,0.997922335600907,0.9839285714285714,0.9838981428763628,0.0562758933087399,1.862814585000251,0.0174879309997777,1.8803025160000288
363674,hazelnut-spread-contaminant-detection,group_model,0.9987089002267572,0.9910714285714286,0.9910698198185142,0.0736332158667145,6.297384760999648,0.1219409210002595,6.419325681999908
363700,seismic-bumps,lightgbm,0.8202506579896611,0.9341814159292036,1.0000000000000004e-06,0.2372764045403767,0.3077543320000586,0.0204672770000797,0.3282216090001384
363700,seismic-bumps,xgboost,0.9532242737236992,0.9502212389380532,0.4936572484949417,0.1290344718883908,1.1859642629997325,0.0231064210001932,1.2090706839999257
363700,seismic-bumps,catboost,0.9594956988123846,0.9856194690265486,0.8973794008640014,0.069798675298136,1.3622734969999328,0.0223388650001652,1.384612362000098
363700,seismic-bumps,group_model,0.836987725818569,0.9380530973451328,0.2592047221388216,0.1983641691365472,6.247979531000055,0.1352388689997496,6.383218399999805
363702,splice,lightgbm,0.9959048968008316,0.9690998656515898,0.9681580571326032,0.1330694520324001,0.7307992800001557,0.1439539120001427,0.8747531920002984
363702,splice,xgboost,0.99983476940212,0.994178235557546,0.9939272404851924,0.0318744119699965,4.076581141000133,0.1648066249999829,4.241387766000116
363702,splice,catboost,0.9998161248807022,0.9946260635915808,0.99454961211964,0.0271094604079571,3.043364616999952,0.1260091379999721,3.169373754999924
363702,splice,group_model,0.9982132345680396,0.9937304075235108,0.9926432105583164,0.0877683810632899,7.466559337000035,0.2053520219997153,7.6719113589997505
363620,Bioresponse,lightgbm,0.9741669716553464,0.929904761904762,0.9279499990702812,0.2723431365656791,3.679709249999632,0.1793577239996011,3.8590669739992336
363620,Bioresponse,xgboost,0.9934145830970402,0.969904761904762,0.9693806108156172,0.100928703443514,9.531573388000195,0.4244958460003545,9.956069234000552
363620,Bioresponse,catboost,0.9909801303285808,0.9676190476190476,0.9671465305939968,0.105060226107662,4.409837443000015,0.5629169220001131,4.972754365000128
363620,Bioresponse,group_model,0.8953512709550608,0.8118095238095238,0.8117579320715461,0.4359340612850541,10.01774931900036,0.2375237470000684,10.255273066000427
363677,hiva_agnostic,lightgbm,0.7289464106547477,0.9650687476774432,1.0000000000000018e-08,0.1700746096584306,8.178748048000216,3.57603311999992,11.754781168000136
363677,hiva_agnostic,xgboost,0.9198980017411098,0.9936826458565589,0.8835083653812151,0.0716206590307851,8.390392433000216,3.932973491000212,12.323365924000427
363677,hiva_agnostic,catboost,0.6261759896391368,0.9672984020810108,0.1853108621806103,0.3819553200165051,5.599362833000214,3.3553393560000586,8.954702189000272
363677,hiva_agnostic,group_model,0.7815396735742492,0.9669267930137496,4.5188044116521805e-05,0.1673154805584977,12.12396950099992,2.491291057999661,14.61526055899958
363704,students_dropout_and_academic_success,lightgbm,0.9807802302724056,0.938953488372093,0.9117282993846318,0.2475583450195134,1.86563496000008,0.3198985459998766,2.185533505999956
363704,students_dropout_and_academic_success,xgboost,0.9883914477243212,0.9554263565891472,0.9345326032200236,0.1559467272382405,5.11568116799981,0.0919156400000247,5.207596807999835
363704,students_dropout_and_academic_success,catboost,0.9749280457252496,0.9253875968992248,0.8899049628416953,0.2735297366056174,5.059513604000131,0.0717727800001739,5.131286384000305
363704,students_dropout_and_academic_success,group_model,0.929831895518098,0.8381782945736435,0.7602287436339555,0.4466337956480276,18.439150773000165,0.183061754999926,18.62221252800009
363623,churn,lightgbm,0.983009462343905,0.9911428571428572,0.9725730051727546,0.0497216948502516,1.2557700140000634,0.2772259870002926,1.532996001000356
363623,churn,xgboost,0.9819277634918234,0.9894285714285714,0.9636775557742592,0.0524323712739746,1.659592900000007,0.0378533670000251,1.697446267000032
363623,churn,catboost,0.984405788332577,0.9877142857142858,0.9582662765172304,0.0592431860287693,5.947795427999608,0.0327365799998915,5.9805320079995
363623,churn,group_model,0.9707080791273804,0.9737142857142858,0.9175825194286384,0.1473464280839925,14.027403477000007,0.1451239749999331,14.17252745199994
363694,polish_companies_bankruptcy,lightgbm,0.9888085433730034,0.9898477157360406,0.9274589471491436,0.0420811167948536,2.9748466780001763,0.1340691959999276,3.108915874000104
363694,polish_companies_bankruptcy,xgboost,0.9928168695416082,0.9900894367899444,0.9275794511381076,0.0739846008222512,1.6512127260002671,0.0453300829999534,1.6965428090002206
363694,polish_companies_bankruptcy,catboost,0.9959256074935516,0.9910563210055596,0.9350600517241294,0.041867648695617,2.897086427999966,0.0345911960002922,2.931677624000258
363694,polish_companies_bankruptcy,group_model,0.976403909679171,0.9886391104665216,0.9268561921968372,0.0752320317190584,14.36621442700016,0.1400419450001209,14.50625637200028
363706,taiwanese_bankruptcy_prediction,lightgbm,0.992305918805161,0.9935051330400168,0.8972293368324689,0.0289706108715176,3.368912531000205,0.1496400169999105,3.518552548000116
363706,taiwanese_bankruptcy_prediction,xgboost,0.9842196123858822,0.9893148962916404,0.8369824106294056,0.04825904904113,1.247128917000282,0.0383762430001297,1.2855051600004117
363706,taiwanese_bankruptcy_prediction,catboost,0.9909549208098678,0.9895244081290592,0.829465884394362,0.0414827466911683,1.903629354000259,0.0354718879998472,1.939101242000106
363706,taiwanese_bankruptcy_prediction,group_model,0.9674228131686458,0.9780012570710244,0.7227241016561662,0.1256884119862414,16.583943169999657,0.1352629029997842,16.71920607299944
