task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363684,Marketing_Campaign,group_model,0.8612762237762238,0.875,0.5738472787255329,0.2992400373698059,1.936029292999592,0.0293558380035392,1.965385131003132
363674,hazelnut-spread-contaminant-detection,lightgbm,0.9769907407407408,0.9291666666666668,0.929041056116799,0.2083735302008461,0.2481264599991846,0.0090933000028599,0.2572197600020445
363674,hazelnut-spread-contaminant-detection,xgboost,0.9632291666666668,0.9041666666666668,0.9036021876800912,0.2432737075631927,0.5361707110023417,0.0074492499988991,0.5436199610012409
363674,hazelnut-spread-contaminant-detection,catboost,0.9716280864197532,0.9069444444444444,0.906475333842128,0.2489556092430064,0.8152058720006607,0.007084417000442,0.8222902890011028
363674,hazelnut-spread-contaminant-detection,group_model,0.9862577160493828,0.9416666666666668,0.9416502784545758,0.1628641078048677,2.244251626998448,0.0236203400017984,2.2678719670002465
363700,seismic-bumps,lightgbm,0.7476808654496281,0.934278350515464,1.0000000000000004e-06,0.2381507346289501,0.1076061889980337,0.0090903689997503,0.1166965579977841
363700,seismic-bumps,xgboost,0.748735632183908,0.9329896907216496,0.1976193676470906,0.2204782853301169,0.6035520610021194,0.0105952530029753,0.6141473140050948
363700,seismic-bumps,catboost,0.7385125084516565,0.934278350515464,0.2792823799221068,0.2743668059395069,0.4915423719976388,0.0098989180005446,0.5014412899981835
363700,seismic-bumps,group_model,0.7363083164300203,0.9329896907216496,9.993101068513078e-07,0.226989886632721,2.237316483999166,0.0263064680002571,2.263622951999423
363702,splice,lightgbm,0.9952963718036004,0.962382445141066,0.96408608663102,0.1430994892263186,0.2533752599993022,0.0477753650011436,0.3011506250004458
363702,splice,xgboost,0.9967538691506316,0.9738766980146292,0.9754323280077056,0.1180090794107849,2.14098126799945,0.0604841929998656,2.201465460999316
363702,splice,catboost,0.9954496924838256,0.9665621734587252,0.9706680980885504,0.1656356673020157,1.2566726250006468,0.0413958619974437,1.2980684869980903
363702,splice,group_model,0.988961817534064,0.955067920585162,0.9571247155787754,0.185497204279762,2.620025071999408,0.048795433001942,2.6688205050013494
363620,Bioresponse,lightgbm,0.8444409133522953,0.7628774422735346,0.7592458919482395,0.4865402057710717,1.2140152440006204,0.0342582419980317,1.2482734859986522
363620,Bioresponse,xgboost,0.8629208841148523,0.783303730017762,0.7802501527049416,0.7045614505494369,5.123780300000362,0.1185934259992791,5.2423737259996415
363620,Bioresponse,catboost,0.8602609123989005,0.7779751332149201,0.775506946727622,0.53690236312015,2.101873994997732,0.0827264229992579,2.1846004179969896
363620,Bioresponse,group_model,0.7918452957907617,0.7433392539964476,0.740604098412173,0.6235795869934554,3.603879124999368,0.0511336739982652,3.655012798997632
363677,hiva_agnostic,lightgbm,0.5140065460146322,0.9644714038128248,1.0000000000000018e-08,0.1760118158946071,2.584797145002085,1.3664651590006542,3.9512623040027393
363677,hiva_agnostic,xgboost,0.4653713686732554,0.9618717504332756,9.991007189394076e-09,0.4239451898376387,4.249127898998268,1.4569859119983448,5.706113810996612
363677,hiva_agnostic,catboost,0.481994757264299,0.9592720970537262,9.981998160893112e-09,0.4886967616170539,2.111860538003384,1.0531086539995158,3.1649691920029
363677,hiva_agnostic,group_model,0.4788982356367802,0.962738301559792,9.99400659131228e-09,0.2148914739220342,4.34571468500144,0.7399552220012993,5.085669907002739
363704,students_dropout_and_academic_success,lightgbm,0.8763245203627529,0.7658132530120482,0.6337242064282081,0.5781733598559158,0.6374644940005965,0.0413832579979498,0.6788477519985463
363704,students_dropout_and_academic_success,xgboost,0.8682304907720821,0.7605421686746988,0.6045876411827791,0.6990435477839526,2.9167470009997487,0.0337375950002751,2.950484596000024
363704,students_dropout_and_academic_success,catboost,0.8736500138714832,0.766566265060241,0.6343985946399051,0.5755480154634073,1.96762591100196,0.0217641349991026,1.9893900460010627
363704,students_dropout_and_academic_success,group_model,0.870332169660387,0.7771084337349398,0.673684642561838,0.583366154197683,3.7199150689994,0.0365388159989379,3.756453884998336
363623,churn,lightgbm,0.9114833587249502,0.9486666666666668,0.8435711410489025,0.2354882245966403,0.4242084219986282,0.0288991769994026,0.4531075989980309
363623,churn,xgboost,0.8932160435954529,0.9413333333333334,0.8075728530872482,0.2454533895174062,0.8622071399986453,0.0139199490004102,0.8761270889990556
363623,churn,catboost,0.9195146783077464,0.9553333333333334,0.8636709878743815,0.1606854466384599,1.851146197001072,0.0114788539976871,1.8626250509987583
363623,churn,group_model,0.8539200750029299,0.9213333333333332,0.7612971961308878,0.2399895974868754,4.135638406001817,0.0291543640014424,4.16479277000326
363694,polish_companies_bankruptcy,lightgbm,0.9451687607785167,0.9588268471517204,0.6793001050111392,0.1433646642441715,0.6510096180027176,0.0160965739996754,0.6671061920023931
363694,polish_companies_bankruptcy,xgboost,0.9283961566888396,0.9560067681895094,0.6427490846429208,0.3023298784480618,0.91682722099722,0.0157017580022511,0.9325289789994712
363694,polish_companies_bankruptcy,catboost,0.9492781473269278,0.9661590524534688,0.7265085909284084,0.1878718281536014,1.212052445000154,0.0125436369999079,1.224596082000062
363694,polish_companies_bankruptcy,group_model,0.8949938408474993,0.94585448392555,0.6745286602698947,0.1734439233123293,4.745232140998269,0.0352765480020025,4.780508689000271
363706,taiwanese_bankruptcy_prediction,lightgbm,0.9467707376798286,0.9731182795698924,0.4762495044091427,0.1086650371229587,0.7096777080005268,0.0164867810017312,0.726164489002258
363706,taiwanese_bankruptcy_prediction,xgboost,0.9280609121518212,0.9633431085043987,0.367592120348286,0.1121671215316404,0.675732159998006,0.0129623089997039,0.6886944689977099
363706,taiwanese_bankruptcy_prediction,catboost,0.951729415365779,0.9721407624633432,0.4760084264365153,0.0827274510541632,0.795900248001999,0.0155357580006239,0.8114360060026229
363706,taiwanese_bankruptcy_prediction,group_model,0.7287725742271198,0.9638318670576737,0.4414528564026729,0.1392358465348954,5.581668536000507,0.0270356320033897,5.6087041680038965
363619,Bank_Customer_Churn,lightgbm,0.8583119987339682,0.864,0.6455987939925145,0.3584384252670702,0.1896883030021854,0.0130744660018535,0.202762769004039
363619,Bank_Customer_Churn,xgboost,0.8600044941387799,0.865,0.6621802681289957,0.3480002136773073,0.6471556350006722,0.0127535329993406,0.6599091680000129
363619,Bank_Customer_Churn,catboost,0.8669084093146507,0.8673333333333333,0.6848335204262672,0.3342107280626427,0.6043400670023402,0.0120833939981821,0.6164234610005224
363619,Bank_Customer_Churn,group_model,0.8580975680269429,0.8636666666666667,0.6821949818632091,0.3610547333496788,8.202175430000352,0.0294008160017256,8.231576246002078
363676,heloc,lightgbm,0.7901469271469271,0.7253027405991077,0.7229670246154514,0.5544982710017715,0.2463310819985054,0.0074228600024071,0.2537539420009125
363676,heloc,xgboost,0.7836754171754172,0.7160611854684512,0.7117526105268449,0.5886094918107801,0.4163070559989137,0.0073844710022967,0.4236915270012105
